date,year,quarter,month,Real_GDP_SA,Uncertainty_Index,Household_credit,Residential_prices,Unemployment_Rate,Unemployment_Claims,Automobile_Sales,Manufacturing_Working_hours_index,Industrial_Capacity_Utilization_Index,Industrial_Production_Index,Steel_Production,Petroleum_Product_Sales,Energy_Generation,Nominal_Revenue_Tourism_Index,Retail_Trade_Index,Tendancy_manufact_exports,Tendancy_manufact_production,Tendancy_employment,Foreign_Trade_Index,Average_Real_Income,3_months_bond_yield,Apple_Mobility_Index,Fuel_Price_Ethanol,Agriculture_Price:Soybean,Dollar_Rate,Ibov,Savings_Deposits,Foreign_Trade_Balance
2013-08-10,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0510223806390853,NaN,0.1433658546470322,1298.2620355104282,14738579194.183311,-21.05113576626488
2013-08-17,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0510357125542149,NaN,0.1449297002088312,1362.254776879608,14793719385.472038,-116.71499835717545
2013-08-24,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0510490234522237,NaN,0.1506133405186333,1371.0211333130176,14825216156.569555,122.00378518864365
2013-08-31,0,0,1,NaN,NaN,NaN,NaN,7.13217603716983,716900.515853311,330843.0,108.8,82.3,113.404899532067,2988.0,12082456.4757101,44665.20259242,2.5323473056470536,2.537729552842903,-15.7,20.3,4.5,38.99235830306354,2594.0,9.0400064516129,NaN,0.0506610903860498,NaN,0.1482412995704967,1344.479966245498,14846020242.857492,94.45034610376254
2013-09-07,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0505175713523962,NaN,0.1468025616536416,1395.9951934841686,14878990358.99311,99.79260931451816
2013-09-14,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.050423876265677,NaN,0.1427703422570992,1434.8444281127609,14933492407.050913,201.60703181382297
2013-09-21,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0505702250259556,NaN,0.1398866110411419,1454.7678911931964,14990037195.359016,170.6351687677908
2013-09-28,0,1,1,175.31086401,0.573148,0.8533949020914822,2.8527,7.08867797557135,651605.717630243,295873.0,106.8,82.1,113.955408753097,2974.8,11451924.9701159,43850.8125247,2.5484940472346014,2.5592585416263,-13.2,20.3,6.7,37.25636282670503,2594.0,9.33904333333333,NaN,0.0505033169077814,NaN,0.1390108575265344,1441.2147511194946,15039288249.222874,268.1507553180556
2013-10-05,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0505989942266876,NaN,0.138371557460871,1402.9325882246242,15070015582.007042,434.5014443179322
2013-10-12,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0508028283614619,NaN,0.137365691995522,1398.397007826944,15089209024.783611,445.2719960859301
2013-10-19,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0506615305886489,NaN,0.1356930027826218,1462.64085788603,15105062061.50341,214.1420300282067
2013-10-26,0,0,1,NaN,NaN,NaN,NaN,7.06317344340685,748778.502344833,319795.0,108.6,82.4,112.744288466832,2970.9,12466573.9996521,46037.50195159,2.6050076427910183,2.5619496652242244,-9.4,17.6,5.1,37.01389572429377,2605.0,9.65588064516129,NaN,0.0507588805833423,NaN,0.1365499901504876,1466.9456293953426,15125332020.689444,99.60670863486376
2013-11-02,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0507963291961751,NaN,0.1376209115912075,1438.7679735094011,15130911237.46109,-104.944731283794
2013-11-09,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0507667163838055,NaN,0.1425263823494585,1407.129997095778,15155378923.145758,-77.74741639793744
2013-11-16,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0507635597682991,NaN,0.1454423287839889,1383.0311348077937,15183335003.505705,176.4061508715538
2013-11-23,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0507866901213188,NaN,0.1428203853150767,1397.9391805082803,15205058044.455948,39.9401964972233
2013-11-30,0,0,1,NaN,NaN,NaN,NaN,6.98132815752761,708851.306468551,289998.0,108.0,82.1,113.404899532067,2707.5,11911867.9497681,44768.709388,2.5888609012034705,2.567331912420074,-13.7,18.8,6.5,34.0281930798804,2600.0,9.96390666666667,NaN,0.0509932452957748,NaN,0.1443692179594825,1362.7961846740266,15218860951.71196,192.0119607005552
2013-12-07,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0522588242507768,NaN,0.1476132591928782,1327.633073731174,15252871696.151236,58.70623973630022
2013-12-14,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0527170726436301,NaN,0.1454388883237529,1320.0144749258604,15306169978.99326,13.211788000389276
2013-12-21,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0529913681670482,NaN,0.1464572645535964,1325.4505007679657,15380015066.362682,264.7433670762148
2013-12-28,1,1,1,175.50190455,0.2863196,0.8459362422475901,2.7072,6.78435479320475,666676.001800817,329800.0,106.4,81.7,109.000825763832,2655.0,11708206.5457246,46207.5997393,2.59424314839932,2.613081013584792,-13.0,21.0,8.8,34.80757842356179,2605.0,10.1132103448276,NaN,0.0530823927760488,NaN,0.1474331041841589,1337.656038828639,15471436560.744371,269.68417554607845
2014-01-04,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0531397848594972,NaN,0.1478506509491593,1327.0141748667525,15528774183.829803,310.66232234966327
2014-01-11,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0532392354296427,1.547500980978868,0.1488167947372387,1305.614405711382,15594952391.111237,197.19197333736304
2014-01-18,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0530786967657043,1.5061469728037435,0.1474180912667657,1288.6048689593497,15638926127.010826,-66.89327205262468
2014-01-25,0,0,1,NaN,NaN,NaN,NaN,6.76438335947657,727014.440789601,270371.0,107.4,82.1,110.762455271126,2752.1,11429168.8400579,49860.11551866,2.578096406811772,2.6265366315744147,-6.8,22.0,5.0,28.0804800924824,2696.0,10.5361206896552,NaN,0.0531520059550319,1.5038128514106608,0.1481324559193954,1258.3188258884977,15645142360.708565,-387.92883614974
2014-02-01,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0530697621439148,1.4755982644893395,0.1476415845025939,1232.160845388367,15626866466.671192,-442.707827778611
2014-02-08,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0529221471049725,1.459297858189825,0.1465927685019312,1216.7590415125042,15603601305.400587,-550.7804276656561
2014-02-15,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0529298228886695,1.4946103834191016,0.1466281355531163,1239.0033525657047,15584732325.29326,-429.93154735038354
2014-02-22,0,0,1,NaN,NaN,NaN,NaN,6.71082313642385,780413.667421922,240940.0,109.1,82.6,111.423066336361,2621.8,11230844.7992753,46601.62669631,2.5680587339884644,2.5344047384825674,-9.9,19.8,1.2,28.99633618768229,2719.0,10.8284785714286,NaN,0.053477379454145,1.5683269936071391,0.1454110211709519,1213.5033982560717,15568692845.290249,-328.27843275439733
2014-03-01,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0542020018571817,1.5519266977565038,0.1416175265417942,1207.7312627296467,15559351447.900526,-225.6604092092849
2014-03-08,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0549141214988157,1.536775788213128,0.1406625277166412,1194.6399794259326,15555756314.54827,-33.471598964556044
2014-03-15,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0552916269921345,1.5088834378057057,0.1424179334184968,1163.641291300631,15559875727.286934,33.436799053026625
2014-03-22,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0556424595731571,1.532146661032321,0.141693813430194,1187.390220456135,15573173029.88997,53.17165759994565
2014-03-29,0,1,1,177.08896929,0.1668521,0.9158137752654256,2.501,6.75855195118731,641409.729041904,224390.0,105.2,81.0,111.202862647949,2990.7,11521485.2929275,48618.62639497,2.544646750701573,2.518995069746921,-18.2,19.3,3.5,31.585235650007625,2732.0,10.8190366666667,NaN,0.0556862684459119,1.47884778839876,0.1391254881874009,1241.99766838837,15584139337.189644,23.19640042706785
2014-04-05,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0557690871186141,1.5279201950305248,0.1370282042079017,1298.1023061408814,15597300266.472168,-37.93251892410764
2014-04-12,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0556330238511432,1.5262832332275251,0.1337175954319486,1312.4230721452886,15616495548.513336,-13.779801260649316
2014-04-19,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0551669110341445,1.5754714344159195,0.1349445428870453,1304.6130184762142,15628810168.073223,39.80666599538005
2014-04-26,0,0,1,NaN,NaN,NaN,NaN,6.84775230557544,755002.238301934,278813.0,108.3,81.4,110.322047894302,2789.1,11874577.2096811,45312.98275902,2.5959501126108795,2.534386078319712,-14.3,14.8,1.9,35.55237918026963,2637.0,10.89646,NaN,0.0551079334524955,1.4722524828395858,0.1353259773290443,1312.1028249902167,15632883954.55354,42.28902007882662
2014-05-03,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0550009615495516,1.5468228006097966,0.1349036749111169,1317.5208377317445,15608512853.835894,117.93696712956434
2014-05-10,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0548500020186173,1.46942268687289,0.1346027655179844,1356.942737791083,15599885782.125929,60.639361092702245
2014-05-17,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0544715062793859,1.536440720798665,0.1339743068659289,1367.8838082729048,15601777306.402555,115.29058691074268
2014-05-24,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0535879073689266,1.5679331084820451,0.1340057903436812,1332.0112209190015,15609725392.477524,-36.405000886382766
2014-05-31,0,0,1,NaN,NaN,NaN,NaN,6.8450266385741,674407.117636559,275580.0,106.6,81.1,108.78062207542,2873.4,12132305.1784782,44760.98400033,2.593384944515414,2.560037759274365,-27.0,7.3,-1.7,36.86507568019315,2632.0,10.87447,NaN,0.0530596293242884,1.515989409265385,0.135111344773983,1320.0493951732035,15616058426.331425,49.17313163204133
2014-06-07,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0527485852869846,1.5385004042037185,0.1370814839394825,1314.4636216653194,15636406474.967484,127.79127414336168
2014-06-14,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0524189338030968,1.5409903431271832,0.135088337617164,1381.754126991077,15669343792.228489,156.58770068204944
2014-06-21,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0521145594050401,1.5283232399442224,0.1357558478906623,1381.6182922187718,15707192037.082045,337.8981284846653
2014-06-28,0,1,1,174.39987778,0.2449539,0.9137825556468232,1.2456,6.78606216198577,708771.211166786,241078.0,101.8,80.4,105.807872281861,2721.6,11283405.2679565,42172.07286554,2.572863599751692,2.542081582606108,-31.5,2.2,-5.7,36.12512698593354,2615.0,10.8469931034483,NaN,0.0519870259783564,1.5156567340628695,0.1338023586412817,1356.9200844726022,15743804041.527103,249.96733141958669
2014-07-05,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0517677105035584,1.4393948774160163,0.1339404015821956,1349.995677742377,15789314926.630188,309.1449768820754
2014-07-12,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0515870734992862,1.4133444794325,0.1343133597032613,1368.0114552547025,15843309164.211975,195.6764391275686
2014-07-19,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0514823123988799,1.4125475229482016,0.1347722919366505,1412.9781481501975,15899653075.069511,75.92191394287248
2014-07-26,0,0,1,NaN,NaN,NaN,NaN,6.87609749693511,790703.127652724,276470.0,104.2,81.4,108.23011285439,2957.9,12215762.8547101,43680.94831518,2.47025687593308,2.544646750701573,-23.5,6.6,-8.0,39.80665100337688,2603.0,10.8856677419355,NaN,0.0514280890724093,1.43696131231732,0.1347359648469364,1456.3015006690366,15944686061.424704,174.6330495414697
2014-08-02,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0512678439890698,1.4360034925685397,0.1359565550613331,1428.0665752998948,15948112392.212122,56.845447601855895
2014-08-09,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0512522788665492,1.4593186913401364,0.1378988434580518,1414.3645803387403,15964226316.777063,28.836688197811934
2014-08-16,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0512116253258987,1.4071889196517822,0.1375634233296908,1414.1289241197694,15973254349.229843,158.9545690257668
2014-08-23,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05104559519436,1.430481281257878,0.1369071139088544,1467.0598420431322,15981783554.49941,14.107639181335664
2014-08-30,0,0,1,NaN,NaN,NaN,NaN,6.93978088565675,718431.052413653,254897.0,102.6,80.9,109.331131296449,2958.0,12538268.9426231,44044.08162966,2.616471457374601,2.5805591040380875,-20.2,7.2,-8.7,35.07116988124316,2619.0,10.8766516129032,NaN,0.05035364544255,1.4035859356808362,0.1368465687593308,1514.2998418540274,15979772986.903503,105.07032763412772
2014-09-06,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0501748441425125,1.3820615751829814,0.1355557461714865,1534.069770741356,15987359552.363749,77.17670267765081
2014-09-13,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0501757903562431,1.35069425684802,0.1384921859233835,1457.4133604672802,16011563741.26631,11.165155428097812
2014-09-20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0502017231343733,1.3243859263921296,0.1421951272682498,1460.9965346067877,16042766380.2317,-47.47048923696161
2014-09-27,0,1,1,174.35179864,0.2776235,0.8617001754741224,-0.0339,6.98763447280321,776079.039514423,270602.0,102.6,81.4,109.441233140655,2891.6,12592408.3046086,44274.60657692,2.662644483092977,2.5959501126108795,-24.4,10.3,-9.2,35.9319007735486,2623.0,10.84888,NaN,0.0500778211670911,1.32309298198197,0.1457079568436119,1414.7483260793445,16065447099.072498,NaN
2014-10-04,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0498257089653454,1.3466407828471751,0.1493551966509165,1344.9344393485542,16062617225.241377,-131.48149958447632
2014-10-11,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0498182437622737,1.320183459700255,0.1455420631339171,1415.7838225699145,16069172407.778862,-60.42398701439237
2014-10-18,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0497859151872925,1.3684284534238322,0.1470581136779893,1403.9049859593624,16073552016.064571,-142.6575631112962
2014-10-25,0,0,1,NaN,NaN,NaN,NaN,6.94588324981856,784610.379360023,277986.0,102.4,81.0,109.771538673273,3051.6,13289592.4931014,46760.73587123,2.585689440229018,2.6190366254700668,-18.4,11.3,-5.4,34.60388324979994,2636.0,11.0943612903226,NaN,0.0496791048413578,1.3246104492468087,0.1500442004524956,1301.2496889494316,16080695430.681324,-124.87891167923192
2014-11-01,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0495725392459612,1.4422456335454916,0.1448179767900229,1295.0345046717837,16066384434.38995,-148.7789057931576
2014-11-08,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0496311568362726,1.3950245281488527,0.1485017539990666,1327.5733825025104,16058752445.848455,-217.47378426277743
2014-11-15,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0496895618447482,1.4172284189666882,0.1510854572092423,1295.030037987328,16053966805.087128,-226.056999720256
2014-11-22,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0499699538370456,1.3529414378804838,0.1513713587939748,1313.4746795034805,16046731021.917145,-236.6203482950256
2014-11-29,0,0,1,NaN,NaN,NaN,NaN,6.96638891690071,725452.125987617,272772.0,100.6,81.0,108.560418387008,2676.5,11838314.9526521,44939.24716327,2.5046916424223773,2.556821002671009,-23.2,11.3,-7.7,30.12452370001224,2618.0,11.5819,NaN,0.0499782474688859,1.4047140560781568,0.1485476394385916,1357.9469849414654,16042648658.833715,-247.9080777946099
2014-12-06,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0499265070650912,1.40118705204835,0.151245467972714,1276.453331510548,16056749901.299255,-126.98891131719236
2014-12-13,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0499589829933226,1.4217963756686514,0.1537385768535711,1215.2898163478746,16074350528.052658,-1.9614010731971376
2014-12-20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0498934959844532,1.35184239487519,0.1582424092254073,1177.723676569716,16099281507.58915,-69.70287111584608
2014-12-27,1,1,1,175.21952261,0.3241228,0.9108940502474756,-1.4092,7.08220890089554,724093.596062269,331309.0,97.9,80.6,105.03715937242,2627.9,12636639.3841449,46177.33286192,2.5146210443744974,2.5369621987667683,-20.7,6.2,-9.6,34.91610653031508,2639.0,12.10681,NaN,0.0499258834029937,1.348096363371853,0.1572414595414105,1228.2815565664946,16137481431.768904,-6.5607910197587245
2015-01-03,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0497637638680114,1.3565305441304527,0.157087037389163,1208.3449788869125,16124142169.871014,-61.66954790016372
2015-01-10,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0495786809247638,1.3649289662905637,0.1581376962993119,1181.956723000519,16135667020.790829,-193.5753102477261
2015-01-17,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0496122086651498,1.288660195834546,0.1547951185123769,1164.7269160348542,16124992695.523836,-102.8957545681566
2015-01-24,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0497178878150029,1.224863579535476,0.1529949974233202,1172.1880319596994,16070941729.619194,-248.13948634061364
2015-01-31,0,0,1,NaN,NaN,NaN,NaN,7.16248143478881,718422.595483083,224445.0,99.2,81.0,105.697770437655,2984.7,12047932.4273768,51604.12947187,2.546891600718889,2.554338652182979,-15.4,7.7,-9.3,29.0823737896544,2740.0,12.3301833333333,NaN,0.0501596333861824,1.2095060207694048,0.1530985337996842,1151.951039556191,16002659820.32511,-325.03077781611705
2015-02-07,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0526352553487856,1.246372166728985,0.1601260653453942,1169.3921949709566,15929506767.424068,-235.9920248301788
2015-02-14,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0531315281764671,1.2900640834214137,0.1664935524917834,1176.830715265451,15864107414.00952,-310.11669293841874
2015-02-21,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0531959405353883,1.2810839752927,0.1679662005722645,1220.8562807018495,15790649899.715294,-278.8642952879326
2015-02-28,0,0,1,NaN,NaN,NaN,NaN,7.40412843310366,732622.786426541,186189.0,98.8,79.9,105.03715937242,2666.9,10490253.7550144,45611.13306583,2.534479848278738,2.551856301694949,-12.5,6.0,-6.0,26.676071419466137,2739.0,12.6147074074074,NaN,0.0531649955972738,1.276909269255951,0.1689360697341899,1226.1626163959083,15718655425.498177,-301.9010631336524
2015-03-07,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0530673282556622,1.2745635089976022,0.1738669896585278,1199.413301863837,15653002689.556036,-304.5425024331447
2015-03-14,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0529824972350903,1.331658301042673,0.1845818280624758,1153.5812894874684,15589442436.64046,-181.94809927373475
2015-03-21,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0525909400399141,1.3295329700256704,0.1911799189562212,1197.6642224224177,15526522421.818617,-141.84320341295353
